tradeDate,indexCode,indexNameCnAll,indexNameCn,indexNameEnAll,indexNameEn,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,date,rolling_pe,trading_value
20150123,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5697.84,5699.73,5611.07,5633.29,-56.87,-1.0,9944033700.0,1240.88,500.0,33.9,2015-01-23,33.9,1240.88
20150126,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5644.03,5759.37,5636.2,5758.98,125.69,2.23,10129879400.0,1260.16,500.0,34.66,2015-01-26,34.66,1260.16
20150127,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5767.74,5783.99,5670.43,5773.82,14.84,0.26,11431798700.0,1396.06,500.0,34.76,2015-01-27,34.76,1396.06
20150128,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5756.68,5798.57,5722.49,5739.92,-33.9,-0.59,10238641500.0,1238.33,500.0,34.59,2015-01-28,34.59,1238.33
20150129,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5692.39,5739.49,5670.51,5701.21,-38.71,-0.67,8453858000.0,1029.05,500.0,34.37,2015-01-29,34.37,1029.05
20150130,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5708.28,5735.93,5631.57,5632.73,-68.48,-1.2,8059327300.0,1000.21,500.0,34.0,2015-01-30,34.0,1000.21
20150202,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5568.44,5652.67,5539.52,5609.39,-23.34,-0.41,7187186300.0,878.29,500.0,33.87,2015-02-02,33.87,878.29
20150203,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5627.4,5708.28,5627.4,5707.48,98.09,1.75,7543255900.0,985.66,500.0,34.42,2015-02-03,34.42,985.66
20150204,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5720.98,5734.33,5680.83,5683.52,-23.96,-0.42,8092671600.0,1048.47,500.0,34.31,2015-02-04,34.31,1048.47
20150205,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5741.19,5745.14,5654.22,5654.22,-29.3,-0.52,8832435500.0,1149.77,500.0,34.2,2015-02-05,34.2,1149.77
20150206,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5640.03,5657.66,5510.76,5534.79,-119.43,-2.11,7627761000.0,955.97,500.0,33.54,2015-02-06,33.54,955.97
20150209,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5526.14,5551.9,5492.55,5504.97,-29.81,-0.54,5587343800.0,712.59,500.0,33.35,2015-02-09,33.35,712.59
20150210,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5502.73,5581.34,5500.54,5580.7,75.73,1.38,5497376900.0,728.64,500.0,33.78,2015-02-10,33.78,728.64
20150211,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5587.64,5642.3,5587.44,5641.79,61.08,1.09,5805956600.0,784.78,500.0,34.16,2015-02-11,34.16,784.78
20150212,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5647.55,5689.74,5640.86,5681.34,39.56,0.7,6269177400.0,862.61,500.0,34.47,2015-02-12,34.47,862.61
20150213,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5709.16,5789.38,5709.16,5769.27,87.93,1.55,8230636700.0,1107.77,500.0,35.02,2015-02-13,35.02,1107.77
20150216,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5786.15,5870.08,5786.04,5869.71,100.44,1.74,8230557500.0,1130.09,500.0,35.65,2015-02-16,35.65,1130.09
20150217,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5888.87,5914.29,5877.95,5911.1,41.39,0.71,8093887200.0,1073.02,500.0,35.92,2015-02-17,35.92,1073.02
20150225,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5926.23,5952.71,5887.37,5906.54,-4.56,-0.08,8355061500.0,1099.66,500.0,35.88,2015-02-25,35.88,1099.66
20150226,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5903.26,5970.06,5897.72,5969.56,63.02,1.07,9092074400.0,1137.11,500.0,36.24,2015-02-26,36.24,1137.11
20150227,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5974.36,6025.12,5970.68,6018.46,48.91,0.82,9656068200.0,1253.37,500.0,36.56,2015-02-27,36.56,1253.37
20150302,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6064.82,6139.79,6039.25,6139.79,121.33,2.02,12723533100.0,1686.15,500.0,37.31,2015-03-02,37.31,1686.15
20150303,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6124.28,6199.5,6099.13,6118.66,-21.14,-0.34,14695326300.0,1918.69,500.0,37.19,2015-03-03,37.19,1918.69
20150304,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6114.69,6211.09,6114.21,6210.42,91.77,1.5,11922633400.0,1594.32,500.0,37.76,2015-03-04,37.76,1594.32
20150305,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6212.66,6217.79,6161.38,6208.99,-1.43,-0.02,12095908900.0,1600.69,500.0,37.76,2015-03-05,37.76,1600.69
20150306,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6214.33,6234.11,6129.62,6133.03,-75.96,-1.22,10931372500.0,1433.76,500.0,37.31,2015-03-06,37.31,1433.76
20150309,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6113.58,6212.57,6080.54,6212.24,79.21,1.29,9870221500.0,1278.01,500.0,37.79,2015-03-09,37.79,1278.01
20150310,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6214.52,6299.28,6205.92,6276.49,64.25,1.03,10291505900.0,1356.48,500.0,38.17,2015-03-10,38.17,1356.48
20150311,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6275.17,6281.19,6236.79,6262.89,-13.59,-0.22,9946245300.0,1314.95,500.0,38.07,2015-03-11,38.07,1314.95
20150312,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6273.69,6288.52,6220.63,6260.14,-2.76,-0.04,10182147400.0,1353.23,500.0,38.05,2015-03-12,38.05,1353.23
20150313,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6271.82,6329.7,6271.82,6329.58,69.44,1.11,9522982800.0,1272.8,500.0,38.47,2015-03-13,38.47,1272.8
20150316,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6369.2,6517.03,6369.2,6516.77,187.19,2.96,13705832000.0,1894.24,500.0,39.62,2015-03-16,39.62,1894.24
20150317,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6547.39,6635.1,6525.83,6618.05,101.29,1.55,17258333800.0,2354.96,500.0,40.19,2015-03-17,40.19,2354.96
20150318,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6624.39,6728.51,6612.46,6728.07,110.01,1.66,16461634800.0,2212.65,500.0,40.99,2015-03-18,40.99,2212.65
20150319,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6733.12,6783.14,6687.44,6782.46,54.4,0.81,16687298800.0,2260.99,500.0,41.34,2015-03-19,41.34,2260.99
20150320,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6789.06,6862.38,6786.34,6850.9,68.43,1.01,15216231900.0,2184.77,500.0,41.78,2015-03-20,41.78,2184.77
20150323,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6891.92,7017.48,6891.92,7017.15,166.26,2.43,17177813100.0,2495.61,500.0,42.85,2015-03-23,42.85,2495.61
20150324,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7042.93,7055.1,6801.55,7046.12,28.97,0.41,19706688100.0,2872.41,500.0,43.07,2015-03-24,43.07,2872.41
20150325,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7051.82,7170.83,7001.51,7124.87,78.75,1.12,16957544800.0,2556.98,500.0,43.61,2015-03-25,43.61,2556.98
20150326,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7104.04,7171.62,6995.65,7074.44,-50.44,-0.71,16392638000.0,2465.38,500.0,43.28,2015-03-26,43.28,2465.38
20150327,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7076.49,7167.37,7060.43,7155.95,81.51,1.15,12646098200.0,1898.64,500.0,43.8,2015-03-27,43.8,1898.64
20150330,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7180.06,7259.54,7180.06,7245.5,89.55,1.25,16321954600.0,2383.12,500.0,44.31,2015-03-30,44.31,2383.12
20150331,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7280.15,7328.85,7214.48,7253.1,7.61,0.1,16990600300.0,2532.93,500.0,44.36,2015-03-31,44.36,2532.93
20150401,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7258.83,7430.95,7258.74,7425.73,172.63,2.38,15491880600.0,2374.81,500.0,44.66,2015-04-01,44.66,2374.81
20150402,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7463.91,7561.2,7447.12,7560.65,134.92,1.82,16765094900.0,2606.29,500.0,45.48,2015-04-02,45.48,2606.29
20150403,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7532.15,7682.72,7494.36,7679.01,118.36,1.57,17012356100.0,2643.05,500.0,46.21,2015-04-03,46.21,2643.05
20150407,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7728.91,7863.6,7728.8,7863.28,184.27,2.4,18090483500.0,2860.55,500.0,47.36,2015-04-07,47.36,2860.55
20150408,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7908.77,7920.98,7674.07,7808.0,-55.29,-0.7,18949572700.0,3077.12,500.0,46.94,2015-04-08,46.94,3077.12
20150409,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7818.2,7818.2,7483.28,7746.15,-61.85,-0.79,18275474900.0,2918.43,500.0,46.63,2015-04-09,46.63,2918.43
20150410,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7727.01,7971.62,7683.8,7952.19,206.04,2.66,16150296600.0,2596.73,500.0,47.47,2015-04-10,47.47,2596.73
20150413,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7994.25,8143.38,7977.0,8122.89,170.7,2.15,17848498700.0,2970.04,500.0,49.79,2015-04-13,49.79,2970.04
20150414,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8129.73,8192.24,8039.95,8119.96,-2.93,-0.04,18319049700.0,2981.46,500.0,49.8,2015-04-14,49.8,2981.46
20150415,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8093.13,8093.13,7786.93,7802.75,-317.21,-3.91,16721102400.0,2664.83,500.0,47.82,2015-04-15,47.82,2664.83
20150416,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7705.46,7976.12,7607.4,7912.09,109.34,1.4,14324605900.0,2300.85,500.0,48.38,2015-04-16,48.38,2300.85
20150417,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7979.35,8032.08,7925.74,7980.76,68.67,0.87,19110982400.0,2992.55,500.0,48.74,2015-04-17,48.74,2992.55
20150420,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7967.03,8051.47,7801.03,7839.9,-140.86,-1.76,21459606500.0,3303.49,500.0,47.83,2015-04-20,47.83,3303.49
20150421,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7852.52,8113.02,7846.61,8112.69,272.79,3.48,16981040900.0,2724.48,500.0,49.36,2015-04-21,49.36,2724.48
20150422,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8180.12,8333.82,8179.3,8323.43,210.74,2.6,19915692200.0,3186.52,500.0,50.99,2015-04-22,50.99,3186.52
20150423,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8371.85,8447.93,8275.13,8410.7,87.28,1.05,19799496300.0,3228.74,500.0,51.44,2015-04-23,51.44,3228.74
20150424,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8321.33,8453.34,8256.2,8419.1,8.39,0.1,18352767600.0,3040.28,500.0,51.45,2015-04-24,51.45,3040.28
20150427,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8503.57,8576.48,8413.23,8513.02,93.92,1.12,18568553100.0,3073.14,500.0,51.95,2015-04-27,51.95,3073.14
20150428,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8533.67,8543.33,8187.16,8266.48,-246.53,-2.9,18425762500.0,3036.37,500.0,50.34,2015-04-28,50.34,3036.37
20150429,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8248.32,8449.7,8204.73,8428.25,161.77,1.96,14507472700.0,2484.14,500.0,50.78,2015-04-29,50.78,2484.14
20150430,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8460.39,8551.47,8458.6,8469.67,41.42,0.49,14665389100.0,2528.99,500.0,51.66,2015-04-30,51.66,2528.99
20150504,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8493.96,8532.65,8381.37,8510.48,40.81,0.48,13620460100.0,2352.69,500.0,52.18,2015-05-04,52.18,2352.69
20150505,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8501.12,8501.12,8160.66,8199.34,-311.14,-3.66,14422427500.0,2379.15,500.0,49.9,2015-05-05,49.9,2379.15
20150506,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8220.6,8359.3,8012.48,8083.0,-116.35,-1.42,12931393500.0,2192.98,500.0,49.15,2015-05-06,49.15,2192.98
20150507,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8043.01,8076.23,7886.36,7903.48,-179.52,-2.22,11257094100.0,1792.23,500.0,47.97,2015-05-07,47.97,1792.23
20150508,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7989.34,8201.8,7983.83,8201.29,297.82,3.77,11888757400.0,2031.54,500.0,49.79,2015-05-08,49.79,2031.54
20150511,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8292.63,8558.8,8242.1,8558.22,356.93,4.35,14857231000.0,2684.55,500.0,51.93,2015-05-11,51.93,2684.55
20150512,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8595.08,8746.21,8564.66,8745.68,187.46,2.19,16584906300.0,3010.32,500.0,52.81,2015-05-12,52.81,3010.32
20150513,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8719.58,8909.58,8643.43,8824.93,79.25,0.91,17498644100.0,3173.05,500.0,54.05,2015-05-13,54.05,3173.05
20150514,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8829.83,8878.47,8725.3,8813.39,-11.54,-0.13,14901785300.0,2721.68,500.0,54.12,2015-05-14,54.12,2721.68
20150515,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8790.01,8828.12,8626.23,8742.89,-70.51,-0.8,14371357700.0,2568.25,500.0,53.71,2015-05-15,53.71,2568.25
20150518,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8725.41,8929.94,8698.9,8903.6,160.71,1.84,14044539000.0,2553.51,500.0,54.7,2015-05-18,54.7,2553.51
20150519,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8927.39,9125.52,8904.19,9124.83,221.24,2.48,15175459200.0,2708.58,500.0,56.1,2015-05-19,56.1,2708.58
20150520,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9176.03,9429.22,9173.4,9277.33,152.5,1.67,19095596700.0,3414.37,500.0,57.09,2015-05-20,57.09,3414.37
20150521,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9320.84,9620.1,9320.23,9619.22,341.89,3.69,18717799200.0,3399.2,500.0,59.19,2015-05-21,59.19,3399.2
20150522,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9756.53,9821.81,9547.42,9778.17,158.95,1.65,22250787200.0,4088.72,500.0,59.96,2015-05-22,59.96,4088.72
20150525,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9717.51,10040.71,9659.32,10040.09,261.92,2.68,22846395400.0,4157.25,500.0,61.41,2015-05-25,61.41,4157.25
20150526,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10117.73,10373.84,10046.24,10373.58,333.49,3.32,23851427600.0,4541.67,500.0,63.22,2015-05-26,63.22,4541.67
20150527,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10421.3,10539.75,10192.18,10497.34,123.76,1.19,23261218000.0,4484.45,500.0,63.44,2015-05-27,63.44,4484.45
20150528,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10501.36,10637.91,9860.55,9868.42,-628.92,-5.99,25809407500.0,4845.26,500.0,59.18,2015-05-28,59.18,4845.26
20150529,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9846.39,10140.1,9433.09,9966.85,98.42,1.0,19877263800.0,3656.94,500.0,59.57,2015-05-29,59.57,3656.94
20150601,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10067.53,10488.89,10067.53,10488.31,521.47,5.23,18601613600.0,3521.3,500.0,62.06,2015-06-01,62.06,3521.3
20150602,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10592.75,10887.88,10541.28,10886.4,398.09,3.8,21323422500.0,4132.13,500.0,64.41,2015-06-02,64.41,4132.13
20150603,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10973.96,11055.21,10674.07,10979.99,93.59,0.86,20905957000.0,4225.16,500.0,64.46,2015-06-03,64.46,4225.16
20150604,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10986.42,11023.34,10269.04,10965.41,-14.58,-0.13,21146018900.0,4161.06,500.0,63.86,2015-06-04,63.86,4161.06
20150605,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11117.36,11236.15,10887.17,11144.52,179.11,1.63,24887460000.0,4842.67,500.0,64.98,2015-06-05,64.98,4842.67
20150608,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11157.18,11157.18,10860.39,11030.92,-113.6,-1.02,23563058100.0,4578.19,500.0,64.3,2015-06-08,64.3,4578.19
20150609,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11009.88,11089.2,10861.58,11013.74,-17.18,-0.16,18518446900.0,3652.43,500.0,64.11,2015-06-09,64.11,3652.43
20150610,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10947.49,11319.9,10830.33,11208.06,194.32,1.76,18459036400.0,3751.21,500.0,64.96,2015-06-10,64.96,3751.21
20150611,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11220.07,11367.63,11155.95,11366.29,158.24,1.41,19036798100.0,3817.99,500.0,65.36,2015-06-11,65.36,3817.99
20150612,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11424.33,11616.38,11400.65,11545.89,179.6,1.58,21065558700.0,4254.33,500.0,66.26,2015-06-12,66.26,4254.33
20150615,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11589.95,11616.35,11304.04,11332.89,-213.0,-1.84,20587737900.0,4258.91,500.0,64.79,2015-06-15,64.79,4258.91
20150616,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11205.75,11205.75,10768.62,10879.84,-453.06,-4.0,17950384100.0,3629.9,500.0,62.11,2015-06-16,62.11,3629.9
20150617,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10865.39,11133.11,10497.69,11100.55,220.71,2.03,16003958700.0,3215.36,500.0,63.39,2015-06-17,63.39,3215.36
20150618,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,11093.3,11178.32,10714.33,10731.38,-369.17,-3.33,15435193900.0,3073.93,500.0,61.14,2015-06-18,61.14,3073.93
20150619,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10475.92,10601.04,9968.99,9987.41,-743.97,-6.93,13784861100.0,2603.4,500.0,56.95,2015-06-19,56.95,2603.4
20150623,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9951.78,10074.83,9333.91,10046.88,59.48,0.6,14104583900.0,2551.96,500.0,57.32,2015-06-23,57.32,2551.96
20150624,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10136.25,10271.23,9950.62,10267.63,220.74,2.2,15820943900.0,3006.43,500.0,58.53,2015-06-24,58.53,3006.43
20150625,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,10298.56,10343.05,9771.89,9906.1,-361.52,-3.52,16407338300.0,3148.29,500.0,56.45,2015-06-25,56.45,3148.29
20150626,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9571.56,9603.13,9059.36,9078.06,-828.04,-8.36,14507658600.0,2472.06,500.0,51.52,2015-06-26,51.52,2472.06
20150629,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,9267.03,9281.17,8339.33,8484.64,-593.42,-6.54,18165277800.0,2912.94,500.0,48.15,2015-06-29,48.15,2912.94
20150630,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8302.18,8912.4,7882.33,8906.02,421.38,4.97,19556853500.0,3067.23,500.0,50.57,2015-06-30,50.57,3067.23
20150701,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8808.51,9103.09,8385.43,8411.91,-494.11,-5.55,17129742600.0,2876.42,500.0,47.76,2015-07-01,47.76,2876.42
20150702,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,8369.49,8433.52,7787.1,7835.1,-576.81,-6.86,15697383500.0,2364.27,500.0,44.42,2015-07-02,44.42,2364.27
20150703,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7530.27,7930.15,7249.31,7355.49,-479.61,-6.12,15610599300.0,2119.08,500.0,41.7,2015-07-03,41.7,2119.08
20150706,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7842.43,7842.43,6883.61,7236.0,-119.49,-1.62,23075438500.0,2951.73,500.0,41.1,2015-07-06,41.1,2951.73
20150707,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6977.55,7030.98,6763.12,6763.53,-472.47,-6.53,11411596100.0,1307.57,500.0,38.13,2015-07-07,38.13,1307.57
20150708,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6444.67,6702.28,6444.25,6602.37,-161.15,-2.38,27534075900.0,3063.33,500.0,37.31,2015-07-08,37.31,3063.33
20150709,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6525.12,6896.49,6525.12,6896.35,293.98,4.45,9581574700.0,1137.74,500.0,39.01,2015-07-09,39.01,1137.74
20150710,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7101.82,7245.33,7081.35,7244.78,348.43,5.05,7214119400.0,924.28,500.0,40.85,2015-07-10,40.85,924.28
20150713,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7563.38,7695.67,7502.55,7695.64,450.85,6.22,12457767900.0,1747.32,500.0,43.39,2015-07-13,43.39,1747.32
20150714,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7854.0,8076.19,7772.39,7859.06,163.42,2.12,16738370300.0,2498.78,500.0,44.19,2015-07-14,44.19,2498.78
20150715,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7836.08,7837.84,7391.96,7405.29,-453.76,-5.77,16426765800.0,2317.34,500.0,41.66,2015-07-15,41.66,2317.34
20150716,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,7342.83,7729.7,7078.71,7578.76,173.46,2.34,14201307900.0,2005.2,500.0,42.48,2015-07-16,42.48,2005.2
