tradeDate,indexCode,indexNameCnAll,indexNameCn,indexNameEnAll,indexNameEn,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,date,rolling_pe,trading_value
20180119,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9648.15,-21.26,-0.22,3945895347.0,671.91,50.0,14.29,2018-01-19,14.29,671.91
20180122,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9736.67,88.52,0.92,3158855882.0,574.62,50.0,14.44,2018-01-22,14.44,574.62
20180123,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9811.4,74.73,0.77,3826177817.0,682.46,50.0,14.61,2018-01-23,14.61,682.46
20180124,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9824.54,13.15,0.13,4022935383.0,685.39,50.0,14.57,2018-01-24,14.57,685.39
20180125,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9769.17,-55.37,-0.56,2994253198.0,544.29,50.0,14.47,2018-01-25,14.47,544.29
20180126,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9852.99,83.82,0.86,3008333607.0,523.56,50.0,14.6,2018-01-26,14.6,523.56
20180129,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9739.04,-113.95,-1.16,3123931247.0,604.88,50.0,14.29,2018-01-29,14.29,604.88
20180130,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9627.73,-111.3,-1.14,2349129501.0,428.83,50.0,14.1,2018-01-30,14.1,428.83
20180131,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9642.89,15.16,0.16,2419524681.0,460.8,50.0,14.3,2018-01-31,14.3,460.8
20180201,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9553.81,-89.08,-0.92,3010343232.0,556.38,50.0,14.36,2018-02-01,14.36,556.38
20180202,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9609.3,55.5,0.58,2336611584.0,450.46,50.0,14.43,2018-02-02,14.43,450.46
20180205,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9674.2,64.9,0.68,2824455693.0,556.75,50.0,14.48,2018-02-05,14.48,556.75
20180206,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9401.16,-273.04,-2.82,4016131572.0,757.5,50.0,14.21,2018-02-06,14.21,757.5
20180207,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9193.09,-208.08,-2.21,4202724795.0,769.03,50.0,13.75,2018-02-07,13.75,769.03
20180208,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9121.4,-71.69,-0.78,3080525946.0,569.85,50.0,13.46,2018-02-08,13.46,569.85
20180209,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8726.32,-395.08,-4.33,3915471123.0,701.04,50.0,12.91,2018-02-09,12.91,701.04
20180212,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8816.91,90.59,1.04,1911293011.0,364.79,50.0,12.95,2018-02-12,12.95,364.79
20180213,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8911.33,94.42,1.07,1869785291.0,358.73,50.0,13.18,2018-02-13,13.18,358.73
20180214,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8944.49,33.16,0.37,1053803909.0,205.26,50.0,13.3,2018-02-14,13.3,205.26
20180222,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9145.76,201.27,2.25,1596796876.0,302.53,50.0,13.59,2018-02-22,13.59,302.53
20180223,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9191.88,46.12,0.5,1605303875.0,269.6,50.0,13.72,2018-02-23,13.72,269.6
20180226,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9253.54,61.66,0.67,1834828045.0,336.74,50.0,13.74,2018-02-26,13.74,336.74
20180227,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9152.03,-101.51,-1.1,1705078834.0,324.79,50.0,13.56,2018-02-27,13.56,324.79
20180228,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9088.53,-63.49,-0.69,1431345160.0,286.59,50.0,13.34,2018-02-28,13.34,286.59
20180301,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9107.69,19.16,0.21,1303071568.0,255.08,50.0,13.42,2018-03-01,13.42,255.08
20180302,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9094.28,-13.41,-0.15,1179193080.0,224.77,50.0,13.35,2018-03-02,13.35,224.77
20180305,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9084.57,-9.71,-0.11,1111331687.0,224.76,50.0,13.33,2018-03-05,13.33,224.76
20180306,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9207.9,123.33,1.36,1559675424.0,316.92,50.0,13.46,2018-03-06,13.46,316.92
20180307,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9170.99,-36.91,-0.4,1354976427.0,267.87,50.0,13.42,2018-03-07,13.42,267.87
20180308,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9232.41,61.42,0.67,1024784264.0,232.02,50.0,13.58,2018-03-08,13.58,232.02
20180309,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9269.81,37.4,0.41,1102226046.0,212.03,50.0,13.61,2018-03-09,13.61,212.03
20180312,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9294.88,25.07,0.27,1579803973.0,296.21,50.0,13.57,2018-03-12,13.57,296.21
20180313,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9221.04,-73.83,-0.79,1302038001.0,245.97,50.0,13.43,2018-03-13,13.43,245.97
20180314,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9196.19,-24.85,-0.27,1062673371.0,207.18,50.0,13.43,2018-03-14,13.43,207.18
20180315,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9188.25,-7.95,-0.09,905996000.0,227.14,50.0,13.54,2018-03-15,13.54,227.14
20180316,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9161.38,-26.86,-0.29,1021801063.0,222.77,50.0,13.48,2018-03-16,13.48,222.77
20180319,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9146.98,-14.41,-0.16,1043884129.0,235.12,50.0,13.63,2018-03-19,13.63,235.12
20180320,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9119.48,-27.5,-0.3,1087015532.0,209.89,50.0,13.63,2018-03-20,13.63,209.89
20180321,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9097.41,-22.07,-0.24,1286340582.0,288.58,50.0,13.59,2018-03-21,13.59,288.58
20180322,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,9033.31,-64.1,-0.7,1117920930.0,252.3,50.0,13.45,2018-03-22,13.45,252.3
20180323,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8781.07,-252.24,-2.79,2446165068.0,439.03,50.0,13.2,2018-03-23,13.2,439.03
20180326,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8734.85,-46.22,-0.53,1541533738.0,336.44,50.0,12.95,2018-03-26,12.95,336.44
20180327,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8785.08,50.23,0.58,1414176804.0,323.99,50.0,12.95,2018-03-27,12.95,323.99
20180328,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8636.74,-148.35,-1.69,1392483761.0,379.92,50.0,12.65,2018-03-28,12.65,379.92
20180329,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8787.94,151.21,1.75,1760178985.0,401.75,50.0,12.9,2018-03-29,12.9,401.75
20180330,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8754.02,-33.93,-0.39,1225462220.0,253.41,50.0,12.77,2018-03-30,12.77,253.41
20180402,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8731.88,-22.13,-0.25,1278320288.0,257.73,50.0,12.72,2018-04-02,12.72,257.73
20180403,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8665.09,-66.79,-0.76,1148730834.0,228.52,50.0,12.65,2018-04-03,12.65,228.52
20180404,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8664.76,-0.33,0.0,1102697584.0,257.21,50.0,12.72,2018-04-04,12.72,257.21
20180409,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8664.41,-0.35,0.0,1105597950.0,210.2,50.0,12.78,2018-04-09,12.78,210.2
20180410,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8778.98,114.56,1.32,1391270078.0,264.8,50.0,13.04,2018-04-10,13.04,264.8
20180411,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8810.96,31.98,0.36,1449601867.0,260.94,50.0,13.07,2018-04-11,13.07,260.94
20180412,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8747.54,-63.41,-0.72,1046298992.0,195.91,50.0,12.93,2018-04-12,12.93,195.91
20180413,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8709.78,-37.76,-0.43,839630534.0,167.92,50.0,12.82,2018-04-13,12.82,167.92
20180416,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8577.45,-132.34,-1.52,1361649682.0,257.76,50.0,12.55,2018-04-16,12.55,257.76
20180417,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8477.76,-99.68,-1.16,1073364675.0,215.66,50.0,12.38,2018-04-17,12.38,215.66
20180418,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8515.59,37.83,0.45,1313029739.0,263.69,50.0,12.43,2018-04-18,12.43,263.69
20180419,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8565.71,50.12,0.59,981056359.0,215.84,50.0,12.59,2018-04-19,12.59,215.84
20180420,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8441.76,-123.95,-1.45,1105454851.0,211.59,50.0,12.48,2018-04-20,12.48,211.59
20180423,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8414.95,-26.81,-0.32,836393442.0,168.87,50.0,12.5,2018-04-23,12.5,168.87
20180424,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8596.94,181.99,2.16,1328973743.0,282.0,50.0,12.78,2018-04-24,12.78,282.0
20180425,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8565.68,-31.27,-0.36,924470274.0,172.73,50.0,12.66,2018-04-25,12.66,172.73
20180426,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8458.38,-107.29,-1.25,1018827468.0,221.59,50.0,12.48,2018-04-26,12.48,221.59
20180427,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8445.58,-12.8,-0.15,1355578988.0,357.37,50.0,12.43,2018-04-27,12.43,357.37
20180502,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8499.15,53.57,0.63,1113421994.0,251.17,50.0,11.54,2018-05-02,11.54,251.17
20180503,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8570.46,71.31,0.84,1103512357.0,219.29,50.0,11.59,2018-05-03,11.59,219.29
20180504,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8560.38,-10.07,-0.12,872790964.0,179.87,50.0,11.51,2018-05-04,11.51,179.87
20180507,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8701.42,141.04,1.65,1141557797.0,271.54,50.0,11.74,2018-05-07,11.74,271.54
20180508,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8788.29,86.87,1.0,1367107192.0,314.03,50.0,11.92,2018-05-08,11.92,314.03
20180509,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8785.39,-2.9,-0.03,852101130.0,175.71,50.0,11.92,2018-05-09,11.92,175.71
20180510,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8839.19,53.79,0.61,910166394.0,194.22,50.0,11.99,2018-05-10,11.99,194.22
20180511,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8846.03,8853.31,8791.98,8793.87,-45.32,-0.51,842100986.0,182.79,50.0,11.98,2018-05-11,11.98,182.79
20180514,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8809.5,8867.23,8809.5,8835.6,41.73,0.47,1030485736.0,232.76,50.0,12.11,2018-05-14,12.11,232.76
20180515,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8855.06,8873.37,8807.59,8871.42,35.81,0.4,829807282.0,187.42,50.0,12.12,2018-05-15,12.12,187.42
20180516,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8847.68,8865.73,8808.4,8816.61,-54.81,-0.62,881751740.0,193.25,50.0,11.98,2018-05-16,11.98,193.25
20180517,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8821.9,8844.37,8783.46,8794.31,-22.3,-0.25,819166990.0,174.93,50.0,11.89,2018-05-17,11.89,174.93
20180518,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8782.29,8848.94,8747.94,8847.33,53.02,0.6,1013218134.0,193.85,50.0,12.07,2018-05-18,12.07,193.85
20180521,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8892.26,8921.89,8867.07,8883.35,36.02,0.41,1158416662.0,220.14,50.0,12.04,2018-05-21,12.04,220.14
20180522,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8887.97,8894.35,8834.35,8876.17,-7.18,-0.08,919086320.0,169.29,50.0,12.0,2018-05-22,12.0,169.29
20180523,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8844.36,8860.91,8777.79,8778.2,-97.97,-1.1,1056167125.0,203.02,50.0,11.82,2018-05-23,11.82,203.02
20180524,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8782.4,8794.13,8718.98,8722.76,-55.45,-0.63,838732751.0,175.64,50.0,11.72,2018-05-24,11.72,175.64
20180525,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8725.52,8761.53,8693.74,8722.38,-0.37,0.0,867523176.0,162.77,50.0,11.74,2018-05-25,11.74,162.77
20180528,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8718.07,8779.01,8680.38,8766.56,44.18,0.51,919393392.0,202.74,50.0,11.83,2018-05-28,11.83,202.74
20180529,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8750.02,8792.36,8740.0,8747.3,-19.27,-0.22,1101731363.0,240.23,50.0,11.8,2018-05-29,11.8,240.23
20180530,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8655.46,8681.64,8578.27,8579.59,-167.71,-1.92,1083501813.0,207.76,50.0,11.55,2018-05-30,11.55,207.76
20180531,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8619.13,8760.7,8616.26,8752.56,172.97,2.02,1254521216.0,283.29,50.0,11.81,2018-05-31,11.81,283.29
20180601,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8723.34,8760.84,8643.64,8686.19,-66.37,-0.76,925601864.0,189.75,50.0,11.74,2018-06-01,11.74,189.75
20180604,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8707.69,8779.17,8700.72,8766.19,80.01,0.92,1213102331.0,297.56,50.0,12.0,2018-06-04,12.0,297.56
20180605,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8761.44,8833.53,8734.47,8832.32,66.13,0.75,1031130610.0,256.37,50.0,11.99,2018-06-05,11.99,256.37
20180606,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8815.13,8836.83,8797.98,8818.64,-13.69,-0.15,836303458.0,199.3,50.0,11.93,2018-06-06,11.93,199.3
20180607,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8827.46,8853.14,8791.13,8797.48,-21.16,-0.24,985994187.0,226.73,50.0,11.9,2018-06-07,11.9,226.73
20180608,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8770.38,8770.42,8624.13,8659.78,-137.7,-1.57,1068769258.0,211.7,50.0,11.75,2018-06-08,11.75,211.7
20180611,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8645.53,8691.2,8617.52,8641.13,-18.65,-0.22,908451854.0,205.88,50.0,11.79,2018-06-11,11.79,205.88
20180612,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8642.05,8780.37,8621.13,8768.58,127.44,1.47,1182419772.0,275.3,50.0,11.97,2018-06-12,11.97,275.3
20180613,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8745.47,8786.75,8714.9,8722.37,-46.2,-0.53,1010925684.0,208.64,50.0,11.94,2018-06-13,11.94,208.64
20180614,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8699.72,8746.34,8654.2,8690.42,-31.96,-0.37,989357270.0,225.65,50.0,11.94,2018-06-14,11.94,225.65
20180615,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8667.68,8696.38,8582.06,8628.43,-61.99,-0.71,1219976523.0,241.13,50.0,11.91,2018-06-15,11.91,241.13
20180618,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,,,,8628.43,0.0,0.0,0.0,0.0,50.0,11.91,2018-06-18,11.91,0.0
20180619,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8513.35,8519.98,8210.47,8296.46,-331.97,-3.85,2501365949.0,446.88,50.0,11.66,2018-06-19,11.66,446.88
20180620,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8252.42,8348.39,8215.27,8323.27,26.81,0.32,1060072389.0,227.58,50.0,11.67,2018-06-20,11.67,227.58
20180621,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8300.11,8396.48,8238.74,8244.69,-78.58,-0.94,1244720724.0,247.95,50.0,11.62,2018-06-21,11.62,247.95
20180622,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8195.2,8265.01,8161.4,8253.29,8.6,0.1,974678465.0,184.63,50.0,11.56,2018-06-22,11.56,184.63
20180625,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8296.54,8314.43,8181.15,8182.74,-70.55,-0.85,1068392278.0,224.1,50.0,11.39,2018-06-25,11.39,224.1
20180626,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8109.26,8134.93,7992.66,8092.5,-90.24,-1.1,1165632400.0,236.27,50.0,11.22,2018-06-26,11.22,236.27
20180627,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8093.26,8137.88,7962.8,8005.14,-87.37,-1.08,1265356990.0,257.59,50.0,11.02,2018-06-27,11.02,257.59
20180628,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7961.09,8013.91,7867.39,7885.25,-119.89,-1.5,1070976919.0,223.38,50.0,10.88,2018-06-28,10.88,223.38
20180629,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7901.47,8072.54,7885.85,8071.03,185.77,2.36,906803668.0,178.86,50.0,10.85,2018-06-29,10.85,178.86
20180702,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,8063.45,8063.45,7775.42,7825.32,-245.7,-3.04,1268141808.0,241.06,50.0,10.44,2018-07-02,10.44,241.06
20180703,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7825.88,7859.01,7653.69,7835.47,10.15,0.13,1282780604.0,277.57,50.0,10.42,2018-07-03,10.42,277.57
20180704,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7803.78,7847.88,7747.56,7755.62,-79.86,-1.02,861621108.0,164.21,50.0,10.34,2018-07-04,10.34,164.21
20180705,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7755.89,7804.38,7633.81,7663.04,-92.58,-1.19,1113859788.0,202.27,50.0,10.25,2018-07-05,10.25,202.27
20180706,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7647.71,7729.77,7527.88,7661.21,-1.83,-0.02,1027313546.0,205.5,50.0,10.33,2018-07-06,10.33,205.5
20180709,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7676.8,7838.98,7676.47,7837.27,176.06,2.3,970683667.0,199.24,50.0,10.6,2018-07-09,10.6,199.24
20180710,H30269,中证红利低波动指数,红利低波,CSI Dividend Low Volatility Index,CSI Dividend Low Volatility,7861.8,7883.87,7806.26,7870.58,33.31,0.43,903219752.0,163.49,50.0,10.61,2018-07-10,10.61,163.49
