tradeDate,indexCode,indexNameCnAll,indexNameCn,indexNameEnAll,indexNameEn,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,date,rolling_pe,trading_value
20210203,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13115.45,-59.46,-0.45,4249375006.0,426.91,100.0,7.87,2021-02-03,7.87,426.91
20210204,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13067.9,-47.55,-0.36,4649455062.0,466.14,100.0,7.89,2021-02-04,7.89,466.14
20210205,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13136.68,68.78,0.53,6386281004.0,535.43,100.0,8.0,2021-02-05,8.0,535.43
20210208,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13238.22,101.54,0.77,4944912573.0,443.34,100.0,8.02,2021-02-08,8.02,443.34
20210209,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13325.97,87.75,0.66,4519597449.0,400.38,100.0,8.04,2021-02-09,8.04,400.38
20210210,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13403.02,77.05,0.58,5476870105.0,471.03,100.0,8.08,2021-02-10,8.08,471.03
20210218,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13749.71,346.69,2.59,7474904617.0,649.87,100.0,8.24,2021-02-18,8.24,649.87
20210219,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14010.12,260.41,1.89,6833225029.0,592.71,100.0,8.31,2021-02-19,8.31,592.71
20210222,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14216.42,206.29,1.47,10053509640.0,781.21,100.0,8.36,2021-02-22,8.36,781.21
20210223,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14153.83,-62.58,-0.44,8097051223.0,647.4,100.0,8.38,2021-02-23,8.38,647.4
20210224,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14002.29,-151.55,-1.07,6898544515.0,581.39,100.0,8.27,2021-02-24,8.27,581.39
20210225,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14201.98,199.7,1.43,7940299636.0,756.29,100.0,8.45,2021-02-25,8.45,756.29
20210226,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13921.56,-280.42,-1.97,7154063862.0,685.83,100.0,8.25,2021-02-26,8.25,685.83
20210301,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14091.32,169.76,1.22,5422393150.0,485.42,100.0,8.26,2021-03-01,8.26,485.42
20210302,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,13983.42,-107.9,-0.77,5790757778.0,515.81,100.0,8.18,2021-03-02,8.18,515.81
20210303,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14376.13,392.71,2.81,7516982659.0,668.07,100.0,8.41,2021-03-03,8.41,668.07
20210304,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14399.67,23.54,0.16,7673203667.0,629.98,100.0,8.39,2021-03-04,8.39,629.98
20210305,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14244.38,-155.28,-1.08,6669054133.0,540.0,100.0,8.38,2021-03-05,8.38,540.0
20210308,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14253.99,9.61,0.07,7249669523.0,580.46,100.0,8.35,2021-03-08,8.35,580.46
20210309,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14240.3,-13.69,-0.1,7895780750.0,631.43,100.0,8.28,2021-03-09,8.28,631.43
20210310,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14096.61,-143.68,-1.01,5673588004.0,450.33,100.0,8.23,2021-03-10,8.23,450.33
20210311,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14451.5,354.89,2.52,6564809950.0,537.53,100.0,8.41,2021-03-11,8.41,537.53
20210312,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14648.54,197.04,1.36,8015699629.0,628.6,100.0,8.5,2021-03-12,8.5,628.6
20210315,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14810.77,162.23,1.11,7649165153.0,569.54,100.0,8.18,2021-03-15,8.18,569.54
20210316,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14872.41,61.64,0.42,5661388499.0,450.13,100.0,8.21,2021-03-16,8.21,450.13
20210317,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14719.91,-152.49,-1.03,4978023320.0,435.07,100.0,8.11,2021-03-17,8.11,435.07
20210318,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14715.37,-4.55,-0.03,4401618037.0,366.16,100.0,8.08,2021-03-18,8.08,366.16
20210319,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14611.28,-104.09,-0.71,6119526854.0,481.27,100.0,7.93,2021-03-19,7.93,481.27
20210322,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14805.34,194.07,1.33,5379849579.0,398.48,100.0,8.03,2021-03-22,8.03,398.48
20210323,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14640.01,-165.33,-1.12,4683797068.0,359.02,100.0,7.98,2021-03-23,7.98,359.02
20210324,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14507.13,-132.88,-0.91,4679228935.0,366.15,100.0,7.9,2021-03-24,7.9,366.15
20210325,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14443.84,-63.29,-0.44,3894813700.0,289.82,100.0,7.88,2021-03-25,7.88,289.82
20210326,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14540.21,96.38,0.67,4351055378.0,321.54,100.0,7.91,2021-03-26,7.91,321.54
20210329,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14663.03,122.82,0.84,5553568186.0,427.68,100.0,7.99,2021-03-29,7.99,427.68
20210330,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14651.42,-11.61,-0.08,4478607689.0,350.28,100.0,8.02,2021-03-30,8.02,350.28
20210331,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14738.97,87.56,0.6,6001258041.0,430.25,100.0,8.05,2021-03-31,8.05,430.25
20210401,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14778.58,39.6,0.27,4864229185.0,326.01,100.0,8.04,2021-04-01,8.04,326.01
20210402,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14669.62,-108.96,-0.74,4342155196.0,313.61,100.0,7.97,2021-04-02,7.97,313.61
20210406,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14692.79,23.16,0.16,3337377981.0,253.01,100.0,7.96,2021-04-06,7.96,253.01
20210407,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14826.95,134.16,0.91,4452608732.0,322.82,100.0,7.99,2021-04-07,7.99,322.82
20210408,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14764.31,-62.64,-0.42,4183931187.0,301.28,100.0,7.96,2021-04-08,7.96,301.28
20210409,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14794.45,30.14,0.2,3810980531.0,299.06,100.0,7.94,2021-04-09,7.94,299.06
20210412,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14882.82,88.38,0.6,4916759997.0,359.2,100.0,7.98,2021-04-12,7.98,359.2
20210413,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14717.36,-165.47,-1.11,4234633268.0,322.92,100.0,7.92,2021-04-13,7.92,322.92
20210414,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14721.84,4.48,0.03,3696813932.0,287.78,100.0,7.9,2021-04-14,7.9,287.78
20210415,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14702.19,-19.65,-0.13,3563312420.0,331.55,100.0,7.86,2021-04-15,7.86,331.55
20210416,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14855.77,153.58,1.04,3500112708.0,278.73,100.0,7.9,2021-04-16,7.9,278.73
20210419,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14835.82,-19.96,-0.13,4131470552.0,333.46,100.0,7.91,2021-04-19,7.91,333.46
20210420,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14805.07,-30.75,-0.21,3608381337.0,291.38,100.0,7.88,2021-04-20,7.88,291.38
20210421,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14738.68,-66.39,-0.45,3592597556.0,281.36,100.0,7.86,2021-04-21,7.86,281.36
20210422,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14785.21,46.53,0.32,4141453330.0,310.72,100.0,7.82,2021-04-22,7.82,310.72
20210423,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14740.07,-45.13,-0.31,3882141010.0,338.45,100.0,7.78,2021-04-23,7.78,338.45
20210426,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14623.71,-116.36,-0.79,4051626909.0,364.54,100.0,7.72,2021-04-26,7.72,364.54
20210427,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14605.04,-18.67,-0.13,3200369778.0,270.25,100.0,7.7,2021-04-27,7.7,270.25
20210428,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14640.27,35.23,0.24,3311533153.0,271.07,100.0,7.71,2021-04-28,7.71,271.07
20210429,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14705.0,64.72,0.44,4237732613.0,325.34,100.0,7.78,2021-04-29,7.78,325.34
20210430,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14555.04,-149.96,-1.02,5587085885.0,416.57,100.0,7.68,2021-04-30,7.68,416.57
20210506,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14737.65,182.61,1.25,4783401145.0,386.1,100.0,6.81,2021-05-06,6.81,386.1
20210507,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14846.05,108.41,0.74,5592157664.0,425.09,100.0,6.87,2021-05-07,6.87,425.09
20210510,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14974.41,128.36,0.86,5297404736.0,406.33,100.0,6.89,2021-05-10,6.89,406.33
20210511,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14971.76,-2.66,-0.02,4589165857.0,350.08,100.0,6.89,2021-05-11,6.89,350.08
20210512,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,15021.43,49.68,0.33,4282343739.0,336.96,100.0,6.92,2021-05-12,6.92,336.96
20210513,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14851.11,-170.33,-1.13,4127543572.0,318.8,100.0,6.88,2021-05-13,6.88,318.8
20210514,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14877.66,26.56,0.18,4339581333.0,356.35,100.0,6.91,2021-05-14,6.91,356.35
20210517,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14827.0,-50.66,-0.34,4179787510.0,337.89,100.0,6.9,2021-05-17,6.9,337.89
20210518,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14915.99,88.98,0.6,3297432342.0,251.1,100.0,6.93,2021-05-18,6.93,251.1
20210519,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14730.52,-185.47,-1.24,3665377441.0,298.97,100.0,6.85,2021-05-19,6.85,298.97
20210520,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14572.95,-157.57,-1.07,4153928136.0,315.78,100.0,6.82,2021-05-20,6.82,315.78
20210521,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14580.38,7.43,0.05,3320491924.0,256.07,100.0,6.8,2021-05-21,6.8,256.07
20210524,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14588.26,7.88,0.05,3364745853.0,256.2,100.0,6.79,2021-05-24,6.79,256.2
20210525,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14729.26,141.0,0.97,5197600100.0,450.79,100.0,6.91,2021-05-25,6.91,450.79
20210526,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14798.0,68.74,0.47,4572755402.0,383.74,100.0,6.92,2021-05-26,6.92,383.74
20210527,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14814.78,16.78,0.11,4016189110.0,327.8,100.0,6.92,2021-05-27,6.92,327.8
20210528,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14800.63,-14.15,-0.1,4019449190.0,312.57,100.0,6.92,2021-05-28,6.92,312.57
20210531,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14797.33,-3.3,-0.02,4274714440.0,340.68,100.0,6.89,2021-05-31,6.89,340.68
20210601,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14787.54,-9.79,-0.07,4368968853.0,344.21,100.0,6.88,2021-06-01,6.88,344.21
20210602,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14773.91,-13.63,-0.09,4462974676.0,338.6,100.0,6.88,2021-06-02,6.88,338.6
20210603,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14887.82,113.91,0.77,5056443421.0,369.53,100.0,6.9,2021-06-03,6.9,369.53
20210604,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14830.3,-57.52,-0.39,4418841773.0,345.31,100.0,6.87,2021-06-04,6.87,345.31
20210607,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14765.93,-64.37,-0.43,3968895784.0,299.41,100.0,6.85,2021-06-07,6.85,299.41
20210608,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14787.27,21.34,0.14,3927905473.0,294.48,100.0,6.86,2021-06-08,6.86,294.48
20210609,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14875.95,88.68,0.6,4262114972.0,323.31,100.0,6.89,2021-06-09,6.89,323.31
20210610,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14903.14,27.19,0.18,4452305987.0,347.1,100.0,6.88,2021-06-10,6.88,347.1
20210611,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14953.29,50.15,0.34,5482495881.0,424.15,100.0,6.91,2021-06-11,6.91,424.15
20210615,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14820.14,-133.14,-0.89,4395197762.0,400.55,100.0,6.93,2021-06-15,6.93,400.55
20210616,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14819.51,-0.63,0.0,3562626078.0,297.53,100.0,6.96,2021-06-16,6.96,297.53
20210617,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14780.75,-38.76,-0.26,3264958350.0,268.61,100.0,6.87,2021-06-17,6.87,268.61
20210618,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14725.85,-54.9,-0.37,3214211814.0,300.14,100.0,6.81,2021-06-18,6.81,300.14
20210621,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14704.85,-21.01,-0.14,3335555439.0,340.27,100.0,6.76,2021-06-21,6.76,340.27
20210622,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14799.63,94.79,0.64,3571549151.0,340.18,100.0,6.81,2021-06-22,6.81,340.18
20210623,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14839.3,39.67,0.27,3304829580.0,319.76,100.0,6.84,2021-06-23,6.84,319.76
20210624,H20955,中证红利低波动100全收益指数,红利低波100全收益,CSI Dividend Low Volatility 100 Total Return Index,Dividend Low Volatility100 TRI,,,,14898.09,58.78,0.4,3167564334.0,271.63,100.0,6.86,2021-06-24,6.86,271.63
