tradeDate,indexCode,indexNameCnAll,indexNameCn,indexNameEnAll,indexNameEn,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,date,rolling_pe,trading_value
20150122,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3853.33,3882.35,3831.61,3877.43,,0.69,28934945392.0,3729.23,,,2015-01-22,,3729.23
20150123,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3891.42,3912.58,3858.2,3866.58,,-0.28,29085289352.0,3712.19,,,2015-01-23,,3712.19
20150126,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3870.44,3913.83,3864.37,3913.78,,1.22,25546524391.0,3190.74,,,2015-01-26,,3190.74
20150127,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3923.04,3924.5,3838.5,3892.56,,-0.54,30858478054.0,3777.61,,,2015-01-27,,3777.61
20150128,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3865.99,3895.06,3836.52,3843.1,,-1.27,23977664809.0,3038.36,,,2015-01-28,,3038.36
20150129,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3793.98,3820.28,3788.64,3800.54,,-1.11,22489259665.0,2661.76,,,2015-01-29,,2661.76
20150130,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3814.05,3821.99,3745.07,3745.07,,-1.46,21087345947.0,2541.07,,,2015-01-30,,2541.07
20150202,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3675.07,3722.24,3673.81,3674.96,,-1.87,20854716962.0,2399.71,,,2015-02-02,,2399.71
20150203,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3706.24,3763.71,3691.9,3763.71,,2.42,20791245764.0,2632.07,,,2015-02-03,,2632.07
20150204,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3773.82,3792.5,3730.8,3730.8,,-0.87,20853068912.0,2656.0,,,2015-02-04,,2656.0
20150205,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3806.3,3806.3,3695.04,3695.04,,-0.96,26038017556.0,3230.98,,,2015-02-05,,3230.98
20150206,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3684.27,3691.23,3609.76,3630.36,,-1.75,21031309478.0,2440.74,,,2015-02-06,,2440.74
20150209,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3637.04,3670.24,3621.05,3646.0,,0.43,17102465162.0,2130.7,,,2015-02-09,,2130.7
20150210,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3646.06,3712.35,3646.06,3712.35,,1.82,16108725923.0,1987.54,,,2015-02-10,,1987.54
20150211,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3721.47,3754.22,3721.47,3749.67,,1.01,15811043923.0,2060.88,,,2015-02-11,,2060.88
20150212,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3752.68,3774.29,3730.96,3765.02,,0.41,17369605446.0,2162.87,,,2015-02-12,,2162.87
20150213,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3782.66,3831.01,3782.66,3800.15,,0.93,21878953201.0,2697.73,,,2015-02-13,,2697.73
20150216,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3807.88,3851.62,3805.7,3849.94,,1.31,19128549464.0,2607.26,,,2015-02-16,,2607.26
20150217,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3863.42,3887.31,3863.42,3875.46,,0.66,18379448770.0,2437.45,,,2015-02-17,,2437.45
20150225,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3884.93,3884.93,3823.89,3837.52,,-0.98,19363566607.0,2532.16,,,2015-02-25,,2532.16
20150226,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3832.24,3914.16,3817.17,3911.92,,1.94,24599077209.0,2981.02,,,2015-02-26,,2981.02
20150227,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3912.82,3944.05,3912.82,3930.6,,0.48,24804975572.0,3059.06,,,2015-02-27,,3059.06
20150302,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3958.95,3972.97,3931.43,3972.97,,1.08,27249034973.0,3575.98,,,2015-03-02,,3575.98
20150303,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3952.51,3952.51,3891.65,3891.65,,-2.05,30348594646.0,3936.09,,,2015-03-03,,3936.09
20150304,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3897.84,3926.76,3888.93,3926.74,,0.9,23505069911.0,3109.02,,,2015-03-04,,3109.02
20150305,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3911.71,3915.44,3864.95,3892.9,,-0.86,24949654107.0,3264.6,,,2015-03-05,,3264.6
20150306,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3898.36,3908.19,3861.15,3862.93,,-0.77,21168553421.0,2757.51,,,2015-03-06,,2757.51
20150309,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3841.83,3935.86,3818.44,3934.56,,1.85,24304351614.0,2941.75,,,2015-03-09,,2941.75
20150310,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3925.73,3958.55,3925.18,3935.7,,0.03,21891388267.0,2840.06,,,2015-03-10,,2840.06
20150311,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3940.72,3972.73,3926.83,3936.95,,0.03,21593601897.0,2768.82,,,2015-03-11,,2768.82
20150312,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,3967.83,3994.36,3953.94,3990.96,,1.37,27831031433.0,3446.51,,,2015-03-12,,3446.51
20150313,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4002.87,4034.87,4002.87,4028.88,,0.95,26075129968.0,3212.49,,,2015-03-13,,3212.49
20150316,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4057.15,4136.91,4047.1,4136.91,,2.68,31017292374.0,4137.58,,,2015-03-16,,4137.58
20150317,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4165.2,4198.85,4144.88,4190.21,,1.29,41101017869.0,5047.14,,,2015-03-17,,5047.14
20150318,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4200.48,4284.2,4195.13,4284.2,,2.24,45063188151.0,5308.05,,,2015-03-18,,5308.05
20150319,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4289.83,4298.64,4261.2,4287.6,,0.08,43250943576.0,5206.51,,,2015-03-19,,5206.51
20150320,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4300.31,4343.29,4291.08,4333.25,,1.07,41098615050.0,5513.61,,,2015-03-20,,5513.61
20150323,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4366.29,4429.86,4366.29,4429.86,,2.23,42781757997.0,5711.4,,,2015-03-23,,5711.4
20150324,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4441.42,4449.8,4343.79,4448.17,,0.41,52476833524.0,6726.24,,,2015-03-24,,6726.24
20150325,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4439.27,4463.95,4409.37,4431.93,,-0.36,42536385287.0,5777.69,,,2015-03-25,,5777.69
20150326,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4411.42,4469.06,4398.76,4426.27,,-0.13,39042929833.0,5452.12,,,2015-03-26,,5452.12
20150327,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4429.4,4469.59,4412.51,4451.62,,0.57,32209192887.0,4365.43,,,2015-03-27,,4365.43
20150330,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4479.82,4560.02,4479.82,4556.91,,2.37,44943414482.0,5809.74,,,2015-03-30,,5809.74
20150331,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4601.72,4607.42,4516.09,4528.1,,-0.63,45124163213.0,6178.93,,,2015-03-31,,6178.93
20150401,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4534.9,4629.13,4534.37,4617.73,,1.98,35895892446.0,5129.46,,,2015-04-01,,5129.46
20150402,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4647.35,4648.84,4580.0,4643.23,,0.55,37866841999.0,5454.05,,,2015-04-02,,5454.05
20150403,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4622.47,4694.84,4622.47,4694.84,,1.11,35932713831.0,5298.8,,,2015-04-03,,5298.8
20150407,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4737.29,4795.35,4730.73,4795.35,,2.14,45106416222.0,6281.03,,,2015-04-07,,6281.03
20150408,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4815.89,4820.27,4710.39,4796.43,,0.02,47901130352.0,6927.81,,,2015-04-08,,6927.81
20150409,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4810.78,4810.78,4682.43,4749.48,,-0.98,44827484100.0,6595.87,,,2015-04-09,,6595.87
20150410,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4735.83,4854.41,4735.83,4854.27,,2.21,37102172003.0,5524.77,,,2015-04-10,,5524.77
20150413,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4903.54,4958.06,4895.64,4951.73,,2.01,45973490261.0,6528.76,,,2015-04-13,,6528.76
20150414,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4966.12,5010.2,4936.41,4968.54,,0.34,47253437722.0,6640.97,,,2015-04-14,,6640.97
20150415,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4968.29,4973.68,4871.92,4878.03,,-1.82,50270183434.0,6515.69,,,2015-04-15,,6515.69
20150416,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4847.64,5024.06,4847.64,5017.91,,2.87,44049605897.0,6057.18,,,2015-04-16,,6057.18
20150417,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5087.2,5136.25,5065.53,5107.3,,1.78,58992226855.0,7951.19,,,2015-04-17,,7951.19
20150420,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5125.0,5195.71,5011.67,5044.92,,-1.22,72861818992.0,10117.33,,,2015-04-20,,10117.33
20150421,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5048.67,5162.87,5036.45,5162.87,,2.34,53157609866.0,7609.76,,,2015-04-21,,7609.76
20150422,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5185.89,5288.8,5185.89,5288.8,,2.44,55870201321.0,8406.69,,,2015-04-22,,8406.69
20150423,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5317.91,5333.68,5262.5,5304.67,,0.3,53271775390.0,8090.25,,,2015-04-23,,8090.25
20150424,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5245.7,5301.8,5204.6,5289.28,,-0.29,52659907559.0,8047.17,,,2015-04-24,,8047.17
20150427,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5355.13,5406.51,5334.16,5403.48,,2.16,56217726977.0,8598.47,,,2015-04-27,,8598.47
20150428,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5410.06,5410.06,5294.31,5309.74,,-1.74,65138612846.0,9381.77,,,2015-04-28,,9381.77
20150429,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5292.68,5387.84,5269.24,5368.61,,1.11,42812449526.0,6792.03,,,2015-04-29,,6792.03
20150430,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5387.2,5420.64,5359.65,5359.65,,-0.17,42777321300.0,6828.56,,,2015-04-30,,6828.56
20150504,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5369.31,5405.22,5301.59,5405.22,,0.85,40905963351.0,6383.18,,,2015-05-04,,6383.18
20150505,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5401.65,5401.65,5182.06,5193.19,,-3.92,49169560038.0,7222.94,,,2015-05-05,,7222.94
20150506,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5221.73,5309.67,5108.59,5144.71,,-0.93,40598565147.0,6528.77,,,2015-05-06,,6528.77
20150507,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5108.55,5117.96,5028.9,5029.32,,-2.24,32435452225.0,4798.78,,,2015-05-07,,4798.78
20150508,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5080.45,5162.72,5043.31,5162.72,,2.65,33682639572.0,5299.91,,,2015-05-08,,5299.91
20150511,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5194.05,5335.14,5168.53,5335.14,,3.34,40589794598.0,6705.42,,,2015-05-11,,6705.42
20150512,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5344.73,5419.19,5339.56,5419.19,,1.58,41043654776.0,6940.83,,,2015-05-12,,6940.83
20150513,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5410.97,5458.91,5392.02,5399.65,,-0.36,41542131548.0,7083.53,,,2015-05-13,,7083.53
20150514,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5395.99,5409.25,5354.79,5375.81,,-0.44,36737633628.0,6011.18,,,2015-05-14,,6011.18
20150515,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5362.98,5362.98,5273.01,5302.75,,-1.36,35606247044.0,5817.71,,,2015-05-15,,5817.71
20150518,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5278.15,5347.08,5278.15,5304.98,,0.04,30116879051.0,5236.37,,,2015-05-18,,5236.37
20150519,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5316.1,5458.26,5316.1,5458.26,,2.89,33483731658.0,5793.9,,,2015-05-19,,5793.9
20150520,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5483.96,5606.37,5483.96,5512.79,,1.0,40190118114.0,6882.32,,,2015-05-20,,6882.32
20150521,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5534.92,5640.4,5523.88,5640.4,,2.32,35628952642.0,6319.67,,,2015-05-21,,6319.67
20150522,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5711.55,5750.93,5653.92,5750.79,,1.96,50518430531.0,8385.87,,,2015-05-22,,8385.87
20150525,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5732.14,5910.57,5732.14,5910.57,,2.78,51068033118.0,8578.47,,,2015-05-25,,8578.47
20150526,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5959.35,6053.9,5926.91,6053.9,,2.43,53782847778.0,9250.46,,,2015-05-26,,9250.46
20150527,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6080.1,6080.1,5964.82,6046.55,,-0.12,52607667675.0,9167.72,,,2015-05-27,,9167.72
20150528,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6038.79,6079.34,5657.08,5658.4,,-6.42,62711266500.0,10059.7,,,2015-05-28,,10059.7
20150529,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5659.5,5757.94,5534.79,5687.78,,0.52,47072787535.0,7449.07,,,2015-05-29,,7449.07
20150601,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5723.72,5968.6,5723.72,5966.58,,4.9,45460656245.0,7333.43,,,2015-06-01,,7333.43
20150602,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6000.01,6105.46,5970.26,6105.35,,2.33,47078498053.0,7940.18,,,2015-06-02,,7940.18
20150603,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6131.11,6131.11,5998.86,6099.1,,-0.1,45392153318.0,7960.61,,,2015-06-03,,7960.61
20150604,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6112.09,6118.48,5814.56,6117.07,,0.3,51215650470.0,8325.11,,,2015-06-04,,8325.11
20150605,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6199.94,6233.64,6090.06,6176.09,,0.97,58698012946.0,9722.33,,,2015-06-05,,9722.33
20150608,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6201.89,6269.4,6113.87,6248.43,,1.17,66591099040.0,10290.68,,,2015-06-08,,10290.68
20150609,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6265.96,6270.65,6152.57,6220.5,,-0.45,59063592746.0,9337.44,,,2015-06-09,,9337.44
20150610,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6158.64,6318.21,6143.24,6247.67,,0.44,48183083944.0,8183.5,,,2015-06-10,,8183.5
20150611,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6246.88,6270.62,6214.96,6270.62,,0.37,44041052333.0,7806.25,,,2015-06-11,,7806.25
20150612,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6302.02,6338.33,6263.53,6321.03,,0.8,48506405340.0,8293.67,,,2015-06-12,,8293.67
20150615,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6344.18,6344.18,6189.51,6189.51,,-2.08,52614029388.0,8980.31,,,2015-06-15,,8980.31
20150616,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6121.27,6123.3,5927.42,5977.29,,-3.43,45740858921.0,7706.3,,,2015-06-16,,7706.3
20150617,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5980.69,6083.56,5840.8,6082.19,,1.76,44104399481.0,7028.52,,,2015-06-17,,7028.52
20150618,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6054.79,6074.75,5839.51,5839.51,,-3.99,40061394567.0,6535.75,,,2015-06-18,,6535.75
20150619,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5729.41,5784.48,5481.27,5482.04,,-6.12,38744928392.0,5976.46,,,2015-06-19,,5976.46
20150623,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5479.38,5624.92,5267.65,5624.92,,2.61,39597099203.0,6122.78,,,2015-06-23,,6122.78
20150624,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5659.07,5733.82,5597.35,5733.82,,1.94,46693583609.0,6997.65,,,2015-06-24,,6997.65
20150625,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5760.79,5760.79,5480.55,5520.31,,-3.72,47447232055.0,7192.53,,,2015-06-25,,7192.53
20150626,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5354.36,5410.81,5045.74,5084.98,,-7.89,46454152258.0,6562.9,,,2015-06-26,,6562.9
20150629,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5201.51,5201.51,4727.28,4876.39,,-4.1,54844091746.0,7540.28,,,2015-06-29,,7540.28
20150630,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4818.87,5182.96,4662.65,5182.96,,6.29,56327225490.0,7906.5,,,2015-06-30,,7906.5
20150701,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5112.78,5251.3,4924.38,4930.14,,-4.88,46826097334.0,7071.59,,,2015-07-01,,7071.59
20150702,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4950.82,4950.82,4662.88,4724.71,,-4.17,47964354775.0,6411.46,,,2015-07-02,,6411.46
20150703,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4599.04,4775.09,4378.65,4465.12,,-5.49,45608337590.0,5841.47,,,2015-07-03,,5841.47
20150706,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4822.0,4822.0,4348.43,4527.61,,1.4,68865957625.0,8358.47,,,2015-07-06,,8358.47
20150707,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4384.95,4443.14,4265.03,4413.27,,-2.53,63751349194.0,7385.63,,,2015-07-07,,7385.63
20150708,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4133.22,4244.4,4129.08,4158.7,,-5.77,62874385463.0,7017.1,,,2015-07-08,,7017.1
20150709,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4105.42,4423.73,4066.25,4397.54,,5.74,48919814482.0,5439.39,,,2015-07-09,,5439.39
20150710,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4442.92,4685.43,4442.92,4617.89,,5.01,46897430674.0,5798.73,,,2015-07-10,,5798.73
20150713,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4685.97,4815.56,4641.99,4768.93,,3.27,49303180453.0,6504.17,,,2015-07-13,,6504.17
20150714,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4770.34,4864.0,4703.27,4716.67,,-1.1,47689267433.0,6470.84,,,2015-07-14,,6470.84
20150715,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4681.8,4702.63,4477.38,4542.43,,-3.69,46175114788.0,5961.88,,,2015-07-15,,5961.88
20150716,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4506.88,4666.1,4420.88,4591.75,,1.09,37097504625.0,4900.69,,,2015-07-16,,4900.69
20150717,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4622.49,4823.44,4610.9,4787.14,,4.26,36736556859.0,5127.09,,,2015-07-17,,5127.09
20150720,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4798.94,4877.68,4758.21,4823.75,,0.77,40457805353.0,5917.55,,,2015-07-20,,5917.55
20150721,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4762.23,4880.37,4762.23,4840.84,,0.35,35769838018.0,5166.42,,,2015-07-21,,5166.42
20150722,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4824.44,4875.23,4771.3,4851.69,,0.22,36576652280.0,5397.29,,,2015-07-22,,5397.29
20150723,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4854.47,4968.79,4846.46,4963.69,,2.31,40023175518.0,5775.38,,,2015-07-23,,5775.38
20150724,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4970.57,5022.14,4883.26,4884.1,,-1.6,44157067795.0,6493.64,,,2015-07-24,,6493.64
20150727,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4788.78,4865.69,4483.91,4484.07,,-8.19,41118677839.0,5819.34,,,2015-07-27,,5819.34
20150728,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4321.5,4539.9,4252.18,4431.05,,-1.18,42514857548.0,5705.48,,,2015-07-28,,5705.48
20150729,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4476.45,4592.54,4385.56,4592.54,,3.64,32065858520.0,4616.99,,,2015-07-29,,4616.99
20150730,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4574.48,4631.7,4462.83,4462.83,,-2.82,31812138641.0,4768.32,,,2015-07-30,,4768.32
20150731,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4414.04,4502.48,4401.74,4442.84,,-0.45,25222113747.0,3642.96,,,2015-07-31,,3642.96
20150803,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4382.21,4429.95,4332.35,4409.37,,-0.75,27829648303.0,3721.99,,,2015-08-03,,3721.99
20150804,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4408.93,4578.09,4388.66,4578.09,,3.83,26083951702.0,3657.69,,,2015-08-04,,3657.69
20150805,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4570.85,4610.48,4483.73,4497.82,,-1.75,25213826772.0,3690.07,,,2015-08-05,,3690.07
20150806,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4415.36,4525.31,4415.36,4464.46,,-0.74,18356436743.0,2631.66,,,2015-08-06,,2631.66
20150807,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4508.71,4578.1,4506.95,4568.44,,2.33,23125889079.0,3433.34,,,2015-08-07,,3433.34
20150810,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4621.09,4796.42,4612.42,4778.07,,4.59,35064024428.0,5010.9,,,2015-08-10,,5010.9
20150811,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4781.7,4810.11,4743.3,4769.55,,-0.18,38092797110.0,5398.47,,,2015-08-11,,5398.47
20150812,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4722.17,4785.98,4706.39,4706.39,,-1.32,30678330818.0,4423.62,,,2015-08-12,,4423.62
20150813,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4693.64,4785.41,4649.14,4785.41,,1.68,28938485467.0,4141.21,,,2015-08-13,,4141.21
20150814,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4813.65,4834.22,4776.61,4786.99,,0.03,30394410421.0,4489.08,,,2015-08-14,,4489.08
20150817,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4768.88,4811.18,4734.13,4811.18,,0.51,30761085880.0,4401.01,,,2015-08-17,,4401.01
20150818,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4818.71,4825.97,4500.35,4501.39,,-6.44,37113691069.0,5308.78,,,2015-08-18,,5308.78
20150819,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4394.13,4599.1,4316.48,4580.89,,1.77,31985488397.0,4383.45,,,2015-08-19,,4383.45
20150820,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4541.73,4583.2,4441.52,4441.52,,-3.04,26283685940.0,3713.34,,,2015-08-20,,3713.34
20150821,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4376.41,4427.26,4233.65,4234.67,,-4.66,26352858971.0,3502.91,,,2015-08-21,,3502.91
20150824,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4068.7,4068.7,3868.83,3877.2,,-8.44,26934333874.0,3062.44,,,2015-08-24,,3062.44
